
1   level            n. 水平，水准，等级v. 弄平，铺平a. 水平的
6501healthy           a. 健康的，健壮的；有益健康的，卫生的
6502award             vt. 授予，给予；判定n. 奖，奖金；仲裁
6503moreover          ad. 加之,而且
6504scoff             vt.&vi.嘲笑，嘲弄
6505eclipse           n./vt. [天
6506assume            vt. 假定;承担;使用
6507creature          n. 人，动物；生物
6508normal            a. 正常的，普通的；正规的，标准的
6509comparable        a. (with，to)可比较的，比得上的
6510glossary          n. 词汇表,术语汇编
6511textual           adj.课文的，正文的
6512engrave           vt. 刻上;铭记
6513revenge           vt. 报仇,报复
6514especially        ad. 特别，尤其，格外；专门地，主要地
6515referent          n.指示物
6516apparatus         n. 仪器,设备
6517somewhat          ad. 有点儿
6518shun              v.躲避，躲开
6519blue              a. 蓝色的；青灰色的；沮丧的，阴郁的n. 蓝色
6520restore           vt. 恢复,使回复;修复,整修;归还，交还
6521structure         n. 结构，构造；建筑物v. 构造，建造
6522overpayment       n.多付的款项
6523youngster         n. 小伙子，年轻人；少年，儿童
6524educate           v. 教育，培养，训练
6525estimation        n.估算，估计
6526say               vt. 说，讲；说明；比如说vi. 说，发表意见
6527furniture         n. 家具
6528secrecy           n.秘密(状态)
6529circus            n. 马戏表演,广场
6530smuggling         n.走私
6531acceptable        a.可接受的，合意的
6532chop              n./v. 砍,劈,剁
6533proposition       n. 主张，建议；陈述，命题
6534deviate           vi. 偏离,背离
6535accusation        n.控告
6536modified          adj.改良的，改进的
6537benevolent        adj.乐善好施的
6538pillar            n. 柱,栋梁
6539ballooning        n.热气球飞行运动
6540well-known        a. 有名的，著名的
6541avoid             vt. 避免,逃避

6542loneliness        n.孤独，寂寞
6543publicly          adv.公开地
6544representative    n. 代表，代理人a. (of)典型的，有代表性的
6545cancer            n. 癌
6546plunge            v./n. 投入,插入;跳水
6547grasp             v./n. 抓住，抓紧；掌握，领会
6548ambient           a.周围的，包围着的
6549scan              v. 浏览,细看
6550involved          adj.涉及的，复杂的
6551recall            vt./n. 召回;回忆
6552highland          n. 高地，高原
6553dissolve          v. 使液化,融化;使解散
6554royal             a. 王室的，皇家的；第一流的，高贵的
6555satisfactory      a. 令人满意的，圆满的，良好的，符合要求的
6556lieutenant        n.陆军中尉；副职官员
6557motorist          n.摩托车手
6558frequency         n. 频率，周率
6559cordial           a. 热诚的,衷心的
6560innovate          v.革新，变革，创始
6561heating           n.加热，供暖
6562balcony           n. 阳台,剧院楼厅
6563only              ad. 仅仅，只不过a. 唯一的conj. 可是，不过
6564outlandish        adj.古怪的,奇异的
6565violation         n.违犯；侵犯，妨碍
6566shut              v. 关，关闭
6567malaise           n.不舒服
6568detail            n. 细节，详情v. 详述
6569later             ad. 后来，过后
6570clothe            v. (给…)穿衣，供给…衣服
6571kilo              n.(缩)公斤，公里
6572mankind           n. 人类
6573eggplant          n.茄子
6574liquid            n. 液体a. 液体的，液态的
6575coordination      n.协调，配合
6576culture           n.文化，养殖
6577arrear            n.欠款
6578commitment        n.责任
6579sorrowful         a.使人伤心的；悲伤的
6580quite             ad. 十分，完全；相当，颇；的确，真正
6581smog              n. 烟雾
6582transmission      n. 传递,播送电视节目,汽车传动系统
6583shilling          n. 先令
6584electronic        a. 电子的
6585abasement         n.身份低微；屈尊；降低
6586park              n. 公园，停车场，运动场v. 停放(汽车等)，寄放
6587humanitarian      a.博爱的n.慈善家
6588hoarse            a.(声音)嘶哑的
6589shortcut          n.近路，捷径
6590mileage           n.里程
6591emotion           n. 激动,情绪,情感
6592yearly            a. 每年的，一年一度的ad. 每年，一年一次地
6593atomic            a.原子的；原子能的
6594hug               vt./n. 紧抱,拥抱
6595store             n. 商店，店铺；贮藏，贮备品v. 贮藏，贮备

6596madness           n.疯狂，疯病
6597colorful          adj.色彩丰富的
6598atmosphere        n. 大气(层)；空气；气氛，环境；大气压
6599depict            vt. 描绘,描写
6600assist            vt. 协助，帮助，促进vi. 帮忙，参加
6601sweat             n. 汗v. (使)出汗
6602expend            vt. 消费,用尽
6603privacy           n. 隐私;秘密
6604arrive            vi. 到达；(时间、事件)到来，发生；达到
6605defiant           adj.无礼的，挑战的
6606gasoline          n. [美
6607flutter           v./n. 振翼;颤动,(心脏)不规则跳动
6608bicycle           n. 自行车vi. 骑自行车
6609industrial        a. 工业的，产业的
6610heart             n. 心(脏)；内心，感情；热忱；中心，要点
6611paragraph         n. 段，节；小新闻，短评
6612prosecutor        n.检察官
6613oil               n. 油，石油v. 给…加润滑油；涂油，上油
6614blouse            n. 女衬衣，短上衣，宽阔的罩衫
6615temptation        n. 引诱,诱惑
6616conceptive        adj.有想像力的; 构想的
6617feasible          a. 可行的,可信的
6618involve           vt. 包含;使卷入;牵涉
6619exist             v. 存在；生存；生活
6620exaggeration      n.夸张
6621layout            n. 布置,设计
6622antonym           n.反义词
6623inconvenience     n.不便，不利
6624pleasure          n. 愉快，快乐；乐事，乐趣
6625peasant           n. (不用于英国或美国)小农；佃农；农民
6626watertight        a.不漏水的，防水的
6627multiply          vt./vi. [数
6628parlor            n.客厅,休息室,<美>店
6629believe           vt. 相信，认为vi. 相信，信任，信奉
6630rib               n. 肋骨，肋状物
6631inflammable       adj.不易燃的
6632promising         a. 有希望的，有前途的
6633Wednesday         n. 星期三
6634cheating          n.欺骗行为
6635France            n.法国，法兰西
6636indeed            ad. 确实，实在；真正地，多么
6637deathly           adj.致死的
6638fur               n. 毛，毛皮
6639frame             n. 框架；体格；骨架；组织；机构v. 设计；制定
6640competitor        n.竞争者，敌手
6641unhappy           a.不幸福的，不快乐的
6642vanity            n. 自大,虚荣;无价值,空虚
6643thrash            vt.痛打，鞭打vi.打
6644compatible        a. 可和谐共存的;兼容的
6645pickpocket        n.扒手，小偷
6646tomb              n. 坟，冢
6647rotation          n.旋转，转动；循环
6648shallow           a. 浅的,肤浅的
6649obstacle          n. 障碍

6650lower             a. 较低的，下级的，下游的v. 降下，放低
6651ornament          n. 装饰;装饰物
6652convenient        a. (to)便利的，方便的
6653uproar            n. 骚动，喧嚣，鼎沸
6654maximum           n. 最大量,最大限度
6655pleased           adj.高兴的，乐意的
6656actress           n. 女演员
6657lessen            vt.减少，减轻；缩小
6658laboratory        n. 实验室
6659diction           n.措辞
6660where             ad. 在哪/那里conj./pron. 哪里conj. 然而
6661chestnut          n.栗子；栗树；栗色
6662consign           vt. 运送,交付
6663drain             n. 排水管,排水沟;消耗;v. 排水,耗尽
6664milky             a.牛奶的；乳白色的
6665pray              v. 请求，恳求；祈祷，祈求
6666model             n. 样式，型；模范；模型，原型；模特v. 模仿
6667little            a. 小，幼小；不多的ad./n. 不多，几乎没有
6668delete            vt. 删除(文字),擦去(字迹)
6669cruise            v. 巡航;以节省燃料的速度前进;n. 乘船巡游
6670evidently         adv.明显地，显然
6671subscription      n.预约，用户，订阅费
6672my                pron. (I的所有格)我的
6673withstand         vt. 顶住,挡住;经受,承受
6674erasure           n.抹去
6675lily              n.百合，百合花，睡莲
6676gloom             n.黑暗，忧郁
6677puzzle            n. 难题;谜;v. 迷惑
6678sharpen           vt.削尖，使敏锐
6679select            v. 选择，挑选a. 精选的，选择的
6680melt              v. (使)融化，(使)熔化
6681preference        n. (for，to)偏爱，喜爱；优惠；优先选择
6682depth             n. 深，深度，深奥，深刻
6683history           n. 历史，历史学；来历，经历
6684inexpensive       a.花费不多的，廉价的
6685misgiving         n. 疑虑,怀疑
6686baggage           n. 行李
6687coincide          vi. 恰好相合,同时发生;意见一致;位置重合,重叠
6688outturn           n.卸货情况
6689snobbish          a.势利的，谄上欺下的
6690resultant         a. 作为结果而发生的；合成的
6691April             n. 四月
6692spacious          a. 广阔的,宽敞的
6693impact            n. 影响;冲击,碰撞
6694charity           n. 赈济款、物,慈善团体,博爱
6695preach            vt./vi. 传教;讲道;劝诫;鼓吹
6696anchor            n./v. 锚,危难时可依靠的人或物,用锚泊船
6697youth             n. 青年；年轻人
6698necessity         n. 必要性，需要；必然性；(pl.)必需品
6699authorize         v.授权，批准
6700adjoin            vt. 贴近,与…毗连
6701chaos             n. 混乱,纷乱
6702deceive           vt. 欺骗,诓骗
6703slipper           n. 便鞋，拖鞋

6704convenience       n. 便利;便利的设施
6705porch             n. 门廊,走廊
6706Japan             n.日本，日本国
6707consolidated      adj.加固的，统一的
6708pronunciation     n. 发音，发音方法
6709jungle            n. 丛林,密林
6710counterpart       n. 对应的物或人
6711optimize          v.最佳化
6712quiz              n. 小型考试，测验，问答比赛
6713discrimination    n.辨别；识别力；歧视
6714frankly           adv.坦率地
6715monotony          n.单调，枯燥
6716really            ad. 确实，实在，真正地，果然
6717rash              a. 轻率的，鲁莽的n. 皮疹
6718additive          adj.附加的n.添加剂
6719linguistics       n.语言学
6720detract           v.降低
6721solo              n. 独奏;独唱
6722help              v. 帮(援)助；有助于；[呼救
6723strongly          ad.强壮地，强烈地
6724overall           a. 包括一切的,全部的;n. 罩衫,工装裤
6725den               n.窝
6726midnight          n.午夜，子夜，夜半
6727infection         n.感染
6728captain           n. 首领，队长；船长；上尉v. 做…的首领，指挥
6729kill              vt. 杀死，消灭；破坏，毁灭；消磨(时间)
6730richness          n.富饶，富有
6731behindhand        adj.落后，事后
6732retain            vt. 保持;保有;聘请(律师)
6733arc               n.弧，弓形物；弧光
6734resentful         adj.不满的，怨恨的
6735sticky            a. 粘的，粘性的；棘手的；(道路)泥泞的
6736optical           a. 光(学)的;眼的,视力的;视觉的
6737hardship          n. 艰难，困苦
6738chicken           n. 鸡肉；鸡，小鸡，小鸟
6739mistake           n. 错误，过失，误解v. 弄错；(for)把…误认为
6740morale            n.士气，斗志
6741technical         a. 技术(性)的，工艺的；专门性的，专业性的
6742abortive          adj.无效果的，失败的
6743walk              v. 走，步行，散步；走遍n. 走，步行，散步
6744confer            v. 协商;授予
6745kit               n. (士兵,旅游者)所有装备,成套用具;vt. 发给装备
6746noticeable        a. 显而易见的，值得注意的，重要的
6747stretch           vt./vi. 伸长,扩大,拉长;滥用,曲解;n. 伸展;一段持续时间
6748full              a. (of)满的，充满的a./ad. 完全，充分
6749letter            n. 信，函件；字母，文字
6750stay              vi. 逗留；保持vt. 停止，延缓n. 逗留，停留
6751wound             n. 创伤，伤口v. 伤，伤害
6752monarch           n. 帝王，君主，最高统治者
6753hesitant          adj.犹豫的
6754prompt            a. 迅速的,准时的;vt. 敦促;怂恿
6755father            n. 父亲；创始人，发明者；(Father)神父
6756horrible          a. 可怕的,恐怖的;讨厌的
6757vacation          n. 假期

6758permanently       ad.永久地，持久地
6759widespread        a. 分布广泛的，普遍的
6760binding           n.装订
6761abandon           vt. 抛弃;放弃
                      vt. 把…联系在一起;使结合 vi. (with)交往 n. 伙伴 adj. 副
6762associate
                      的
6763seed              n. 种子v. 播种；结实，结籽
6764German            a.德国的 n.德国人
6765prospect          n. 景色;前景;vi. 勘探;寻找
6766dissimilar        adj.不同的
6767porridge          n.粥，麦片粥
6768tin               n. 罐头；锡a. 锡制的vt. 镀锡于
6769mushroom          n. 蘑菇; vi. 迅速发展
6770aristocratic      adj.贵族的
6771uneasy            a. 不自在的
6772haughty           a.傲慢的，轻蔑的
6773insulate          vt. 使绝缘,使绝热,隔离
6774teach             vt. 教，讲授；教导(训)vi. 讲课，当教师
6775music             n. 音乐，乐曲，乐谱
6776partition         n.分开，分割；融墙
6777telex             n. 用户电报,直通专用电传
6778familiar          a. 熟悉的,通晓的,亲密的,常见的
6779saucer            n. 茶托，碟子
6780ink               n. 墨水，油墨
6781baseball          n. 棒球
6782improvement       n. 改进，进步，增进；改进措施
6783constantly        adv.经常地
6784inversely         ad.相反地
6785plump             vt.丰满的；鼓起的
6786hamper            vt. 阻碍,妨碍,牵制
6787manual            a. 手工的,用手的;n. 手册;便览
6788place             n. 地方；名次；地位；寓所v. 安排；放置；投(资)
6789humanism          n.人道主义
6790direct            a./ad. 径直的(地)v. 管理，指导；(at，to)指向
6791stab              v./n. 刺，戳
6792wind              n. 风；气息v. 转动；缠绕；上发条，；蜿蜒而行
6793geometry          n. 几何学
6794arbitration       n.仲裁
6795portable          a. 轻便的，手提(式)的，可移动的
6796animation         n.生气，生机
6797compel            vt. 强迫,迫使
6798further           ad./a. 更远，更往前；进一步v. 促进，增进
6799erosion           n. 腐蚀,侵蚀;削弱,丧失
6800insignificant     a.无意义的；低微的
6801production        n. 生产，产品，作品，(研究)成果，总产量
6802volunteer         n./v. 自愿(者，兵)；自愿(提供)
6803conduce           v.导致，有益于
6804food              n. 食物，粮食，养料
6805graceful          a. 优美的，文雅的，大方的
6806regulate          vt. 控制,管理;调整,调节
6807youthful          a.年轻的，青年的
6808betrayal          n.背叛，暴露
6809deviation         n.背离，偏离；偏差数
6810bushel            n.蒲式耳(容量单位)

6811redeem            vt. 买回,赎回;补偿,补救
6812serene            adj.宁静的,安详的
6813compensate        v. 赔偿,补偿
6814radar             n. 雷达
6815basin             n. 盆，脸盆；内海，盆地
6816par               n.(跟)原价相等 a.常态的,平均的,平价的,意料之中的
6817classroom         n. 教室，课堂
6818snowman           n.雪人
6819shove             vt. 乱推；乱塞vi. 用力推，挤n. 猛推
6820gas               n. 气体；煤气；汽油；毒气vt. 毒(死)；加油
6821regionalization n.区域化
6822mister            n.先生
6823lack              n./v. 缺乏，不足
6824caution           n./vt. 小心;告诫,警告
6825circle            n. 圆，圆周；集团；周期，循环v. 环绕，旋转
6826inclusive         a. 包括的,包含的
6827type              n. 型式，类型；印刷字体；活/铅字v. 打字
6828worth             n. 价值a. 值…的，价值…的，值得…的
6829happiness         n.幸福，幸运；快乐
6830warrant           n. 正当理由；许可证，委任状v. 保证，担保
6831era               n. 时代，年代，阶段，纪元
6832ratio             n. 比率
6833set               n. 一套，一副，装置，接受机v. 提出，调整，日落
6834hide              v. 隐藏，躲藏；隐瞒n. 皮革，兽皮
6835pace              n. (一)步;步速,速度,节奏 vi. 踱步
6836launch            v. 使(船)下水,发射(火箭);开始,开办;n. (船)下水,汽艇
6837loose             a. (宽)松的；不精确的；自由的，散漫的
6838invention         n. 发明，创造，发明物
6839activate          vt. 使活动;触发
6840beyond            prep. 在(或向)…的那边，远于；超出；
6841attribution       n.属于
6842thread            n. 线，细丝；线索，思路；螺纹v. 穿线，穿过
6843seventh           num.第七；七分之一
6844shake             n./v. 摇动，摇；颤抖，震动
                      n./v. 长木板;有专门用途的木板;理事会;伙食,登 (车、船、机
6845board
                      等),提供膳食
6846rooster           n.公鸡；狂妄自负的人
6847attachment        n.连接物，附件；爱慕
6848pneumonia         n. 肺炎
6849hamburger         n. 汉堡包，牛肉饼
6850grudge            vt. 吝惜,不愿给;n. 恶意,怨恨,忌妒
6851excite            v. 刺激，使激动；激发，激励
6852mutual            a. 彼此的;共同的
6853nobody            pron. 谁也不，无人n. 小人物
6854area              n. 面积；地区，地域；领域，范围
6855pupil             n. 瞳孔,瞳仁
6856glimpse           n./vt. 一瞥,匆匆一看
6857instruction       n. 教授；指导；(pl.)用法说明(书)，操作指南
6858notion            n. 概念、观念
6859bishop            n.(基督教的)主教
6860harmless          adj.无害的，无恶意的
6861ax                n. 斧子；削减vt. 用斧砍
6862siren             n. 警报声，警报器
6863abnormal          a. 变态的,反常的

6864prolong           vt. 延长;拖延
6865mouth             n. 口，嘴
6866deflection        n.偏斜，歪斜；偏差
6867regionalize       v.使区域化
6868hot               a. (炎)热的；辣的；急躁的；激动的；热衷的
6869whichever         pron./a. 无论哪个，无论哪些
6870verify            vt. 证实，查证；证明
6871censorship        n.审查
6872programing        n.程序编排
6873imprison          vt.关押，监禁；限制
6874housewife         n. 家庭主妇
6875adverb            n. 副词a. 副词的
6876harm              n./v. 伤害，损害，危害
6877this              pron. 这(个)a. 这(个)；今ad. 这(样)
6878percentage        n. 百分数，百分率，百分比
6879tighten           vt./vi. (使)变紧,(使)绷紧,扣紧
6880labor-intensive adj.劳动密集型的
6881sprain            v. &n.扭伤
6882welfare           n. 幸福,福利,社会保障
                      a. 第一流的,最优秀的;传统的; n. 文豪;古罗马、希腊作家;古
6883classic
                      典作品
6884eastward          a.&ad.向东的，向东
6885day               n. 天，一昼夜；白昼，白天；时期，时代
6886luxurious         a.爱好奢侈的，豪华的
6887coach             n. 长途公共汽车,铁路客车,教师,教练 v. 辅导,训练
6888trolley           n. 手推车；(英)无轨电车，(美)有轨电车
6889attract           vt. 引起的注意(或兴趣等)，吸引；引起；激起
6890repeat            v. 重复，重说，重做n. 重复
6891collar            n. 衣领；环状物
6892half              n. 半，一半a. 一半的，不完全的ad. 一半地
6893weather           n. 天气，气象
6894escalator         n.电动扶梯
6895chairwoman        n.女主席，女董事长
6896repair            n. 修理，修补v. 补救，纠正；修理
6897sign              n. 记号,标志,征兆,v. 签名
6898backward          a. 向后的，倒行的；迟钝的ad. 向后，朝反方向
6899eyebrow           n. 眉毛
6900droop             v.下垂
6901cast              n./v. 投,掷,抛;铸造;扮演角色
6902belt              n. (皮)带，腰带；地带
6903feudal            a. 封建的；封地的；领地的
6904seek              v. (after，for)寻找，探索；试图，企图
6905naked             a. 裸体的,无遮蔽的
6906nightmare         n. 恶梦；可怕的事物，无法摆脱的恐惧
6907overlapping       adj.相互重叠的
6908speech            n. 演说，讲话；言语，语言
6909dreary            a. 沉闷的,阴沉的
6910inventor          n.发明者；发明家
6911legal             a. 法律的
6912man               n. 人；人类(单数，不加冠词)；男人
6913pop               a. 流行的n. (发出)砰的一声v. 突然出现
6914split             vt./vi. 劈开,使裂开;分离
6915ridge             n. 脊,山脊,岭
6916alternation       n.改变，变更

6917earphone          n.耳机
6918rabbit            n. 兔子
6919customs           n.海关
6920incorporate       v. 结合,合并,组成公司
6921let               v. 让，允许，听任；设，假设；出租，租给
6922prohibition       n.禁止；禁令，禁律
6923recommend         v. 推荐，介绍；劝告，建议
6924judge             n. 法官；裁判员；鉴定人vt. 审判；评论，裁判
6925embark            v. 上船;从事;开始
6926pond              n. 池塘
6927partly            ad. 部分地，不完全地，在一定程度上
6928impartial         a.公正的，无偏见的
6929assistance        n. 协作；援助；帮助
6930statistical       a. 统计的，统计学的
6931twentieth         num.第二十
6932precision         n. 精确，精确度
6933concern           vt. 影响;涉及;忙于;关心;n. 所关切的事;企业;关心
6934treatment         n.待遇；治疗，疗法
6935thrifty           a.节俭的；兴旺的
6936duplicate         a. 完全一样的,复制的;n. 复制品,副本;vt. 复写,复制
6937vegetable         n. 蔬菜，植物a. 植物的，蔬菜的
6938dancer            n.舞蹈者，舞蹈演员
6939decorative        adj.装饰的，装璜的
6940identification    n. 识别，鉴别；证件；认同
6941transition        n. 转变，变迁，过渡(时期)
6942invader           n.入侵者
6943spectator         n. 观众,旁观者
6944exceedingly       ad. 极端地，非常
6945relatively        ad.相对地，比较地
6946roundabout        a. 迂回的，转弯抹角的n. 环状交叉路口
6947immigrant         n. 移民,侨民
6948backwardness      n.落后(状态)
6949solitude          n.寂寞，独居
6950safety            n. 安全，保险；安全设备，保险装置
6951refresh           v. (使)精神振作，(使)精力恢复
6952undo              vt. 解开,拨开;败坏(名声,成果)
6953situate           v.位于，坐落在
6954allotment         n.分配，份额
6955possession        n. 所有,拥有,财产
6956mass              n. 大量，众多；团，块；(pl.)群众，民众；质量
6957north             n. 北，北方a. 北方的，北部ad. 向北方，在北方
6958wish              v. 希望；但愿；祝n. 愿望，希望；[pl.
6959distinct          a. 清楚的;不同的,独特的
6960stout             a.矮胖的；坚固的
6961yoke              n. 牛轭;枷锁;纽带
6962cutter            n.用于切割的器械
                      vt. 磨,磨碎,碾碎;(down)折磨,压迫 vi. 摩擦得吱吱作响 n.
6963grind
                      苦差事,苦活儿
6964rack              n. 行李架
6965brake             n./v. 刹车
6966limestone         n.石灰石
6967like              v. 喜欢prep. 象；比如a. 相象的n. 象…一样
6968dizzy             a. 眩晕的,使人头晕的
6969birth             n. 出生，诞生；出身，血统；起源；出现

6970violent           a. 猛烈的;凶暴的;由暴力引起的;强烈的,厉害的
6971slow              a. 慢的，不活跃的v. (down)(使)放慢，减速
6972contempt          n. 轻蔑,不尊敬,轻视
6973determination     n. 决定,确定,决心
6974deception         n.欺诈
6975calendar          n. 历书,日历,历法
6976futures           n.期货
6977writer            n. 作者，作家，复写器
6978velocity          n. 速度，速率
6979rise              v. 升起；起立；上涨；起义n. 上涨，增高；起源
6980runner            n.赛跑的人
6981numerical         a. 数字的,用数字表示的
6982except            prep. 除…之外v. 除外；反对
6983colonel           n. (陆军)上校
6984despite           prep. 不管，不顾
6985dot               n. 小圆点,小点 vt. 加上小点,散布于,点缀
6986chilly            adj.凉的，冷淡的
6987stumble           vi. 绊跌,绊倒;结结巴巴说话
6988although          conj. 尽管，虽然…但是
6989sink              n. 洗涤槽
6990mathematician     n.数字家
6991fitness           n.适当，恰当；健康
6992persuade          v. 说服，劝说；(of)使相信
6993emphatic          adj.强调的，着重的
6994closedown         n.倒闭
6995sparkle           vi. 闪光,闪耀
6996craftsmanship     n.手艺
6997factory           n. 工厂
6998detour            v.绕道，绕开
6999saturation        n.饱和(状态)；浸透
7000six               num. 六pron./a. 六(个，只…)
7001comprehend        vt. 理解，领会；包含，包括
7002clerk             n. 职员，办事员；店员
7003calculus          n.微积分；结石
7004money             n. 货币，钱
7005collaborate       vi. 协作，合作；(与敌人)勾结
7006frying-pan        n.煎锅
7007us                pron. 我们(we的宾格形式)
7008creditworthiness n.商誉
7009surplus           n. 余款,盈余,剩余,过剩
7010valid             a. 有效的；有根据的；正当的
7011gram              n. 克
7012detain            vt. 耽搁,延迟;拘留,扣押
7013actually          ad.实际上；竟然
7014stick             n. 棍，棒，手杖v. 刺，戳，扎；粘贴
7015patriot           n.爱国者，爱国主义者
7016diagnose          vt. 诊断
7017inadequate        a.不充足的，不适当的
7018yesterday         n./ad. 昨天；前不久
7019jet               n. 喷气发动机，喷气式飞机；喷口v. 喷出，喷射
7020pressure          n. 压，压力，压迫，强制，紧迫，困苦，困难
7021beginning         n. 开始，开端；起源，早期阶段
7022awkwardly         adv.笨拙地
7023notably           adj.尤其，值得注意地,明显地

7024gratis            adj.免费的
7025flank             n./vi. 胁,侧翼;包抄…的侧翼
7026independence      n. 独立，自主
7027application       n. 申请，请求，申请书；应用，实施，实用性
7028tie               n. 领带；联系，关系，纽带；束缚v. 扎，系，捆
7029melon             n. 甜瓜
7030village           n. 村，村庄
7031inspire           vt. 激励,鼓励;灌注以创造力
7032hideous           adj.骇人听闻的
7033figure            n. 体形；轮廓；数字；图形v. 描绘；计算；推测
7034see               vt. 看见；会面；探望；知道，获悉；送行
7035plead             v. 恳求，请求；为…辩护；提出…为理由
7036eyelid            n.眼睑
7037spiritual         a. 精神的,心灵的;神圣的,超自然的
7038button            n. 纽扣，按钮(开关)v. 扣紧；扣上纽扣
7039arduous           a. 艰巨的,艰苦的
7040descend           v. 下降,下来;遗传;袭击
7041brain             n. (大)脑，骨髓；(pl.)脑力，智能
7042Atlantic          a.大西洋的 n.大西洋
7043cancellation      n.删除，取消
7044triangular        a.三角的；三者间的
7045plain             a. 明白的；朴素的；坦率；平凡n. 平原，旷野
7046transplant        n./v. 移植,移种;人工 移植(心,胃);迁移
7047railway           n.铁路，铁道
7048thorough          a. 彻底的,详尽的
7049cock              n. 公鸡，雄鸡；龙头，开关
7050absorption        n.吸收；专注
7051bosom             n. 胸，胸部；胸怀；内心a. 亲密的
7052supply            v. (with，to)供给，供应，补足n. 供应，供应量
7053organize          v. 组织，编组
7054sphere            n. 球,球面;天体;(兴趣,活动,势力等的)范围
7055anyone            pron. (用于疑问句，否定式)任何人
7056equal             a./n./vt. 相等的,相等于,相等匹敌
7057lend              vt. 借给，贷(款)
7058viscous           a.粘滞的，粘性的
7059skeleton          n. 骨骼,(建筑物、计划的)骨架,纲要
7060feeble            a. 虚弱的,无力的
7061carpenter         n. 木工,木匠
7062meaning           n. 意思，意义，含义；重要性，价值
7063regime            n. 政体,政权,政治制度
7064whom              pron. 谁；哪个人(who的宾格)
7065desolation        n.荒凉，凄凉
7066broadcast         v./n. 广播(节目)
7067disparity         n.不同，悬殊
7068restrictive       n.限制的
7069toil              vi. 辛劳工作,艰难地行动;n. 苦工,难事
7070subsequently      ad.其后，其次，接着
7071crimson           adj. &n.深红色(的)
7072cafeteria         n. 自助食堂,自助餐馆
7073riotous           adj.骚乱的，喧扰的,狂暴的
7074terminate         vt./vi. 终止,结束
7075eloquent          a. 雄辩的
7076abolish           vt. 废除
7077conscientiously adv.认真地

7078chess             n. 棋，国际象棋
7079westerner         n.西方人，欧美人
7080bare              a. 赤裸的;光秃秃的;刚刚够的,勉强的; vt. 露出,暴露
7081forth             ad. 向前；向外，往外
7082phonetics         n.语音学
7083forever           adv. 永远；总是
7084geology           n. 地质学,地质
7085trace             n. 痕迹，踪迹；极少量v. 描绘；跟踪，追踪
7086carrier           n. 运货人;带菌者;运输军队的交通工具
7087bay               n. 海湾
7088digestion         n.消化
7089swan              n. 天鹅vi. 闲荡，游荡
7090princess          n. 公主，王妃
7091thirst            vi./n. 渴;渴望
7092probe             n./v. 医学探针;新闻调查;探测
7093greenhouse        n. 温室
7094ankle             n. 足踝，踝关节
7095millionaire       n. 百万富翁
7096outsider          n.局外人
7097zinc              n. 锌
7098mince             v.切碎，绞碎
7099yourself          pron. 你自己；你亲自
7100employment        n. 雇用,使用,职业
7101fierce            a. 凶猛的,凶狠的,愤怒的;强烈的
7102translate         v. 翻译，解释；转化，
7103horrify           v.使恐惧
7104comment           n./vi. 评论;批评;注释
7105sentiment         n. 情操,思想感情;情绪
7106kick              n./v. 踢
7107cattle            n. 牛；牲口，家畜
7108briefing          n.简要情况
7109cyclist           n.自行车运动员
7110social            a. 社会的；交际的
7111infantry          n.步兵
7112version           n. 版本；译本，译文；说法
7113stripe            n. 长条，条纹；军服上表示军阶的臂章条纹
7114oriental          a./n. 东方的,东方人
7115versatile         a. 多才多艺的;多功能的
7116astonishment      n.惊奇，惊讶
7117attention         n. 注意，注意力；立正；特别照顾；照料
7118united kingdom    n.英国，联合王国
7119aware             a. 知道的,意识的
7120best-seller       n.畅销书(货)
7121kneel             v. 跪，下跪
7122dominant          a. 支配的，统治的，占优势的
7123fertile           a. 肥沃的;创造力丰富的;能结果实的
7124bonus             n. 奖金,额外津贴
7125magic             n. 魔术，魔(魅)力，巫术a. 有魔力的，魔术的
7126scarce            a. 缺乏的，不足的；稀少的，罕见的
7127bother            v./n. 麻烦,打扰
7128preset            vt.预先装置
7129foresee           vt. 预见,预知
7130nothing           n. 没有东西；什么也没有；无关紧要的人或事
7131magnificent       a. 宏伟的,壮丽的

7132painter           n. 漆工，画家
7133colony            n. 殖民地；侨民；聚居区；(动植物的)群体
7134sickness          n.疾病
7135flush             n. 脸红v. 发红；奔流a. 洋溢的；富裕的；齐平的
7136unusable          adj.无法使用的
7137deficiency        n. 缺乏,不足;缺陷
7138revise            v. 修订;改正
7139panic             n. 惊慌,恐慌;vi. 受惊,惊慌
7140calf              n.小牛，腿肚子
7141by-product        n.副产品
7142monetary          a. 钱的,货币的
7143criticism         n. 评论性的文章，评论；批评，指责，非难
7144potent            a. 有力的,有效的
7145himself           pron.他自己；他本人
7146nerve             n. 神经；勇敢，胆量
7147continuance       n.连续
7148emergency         n. 紧急情况,突发事件
7149renew             v. (使)更新，恢复，重新开始，继续
7150nought            n. 无,零
7151curb              n./vt. 勒马的皮带;控制,约束
7152veil              n. 面纱，遮蔽物v. 用面纱掩盖，掩饰
7153fix               v. (使)固定；修理；安装；决定；注视n. 困境
7154glorify           vt.赞美(上帝)；颂扬
7155mayor             n. 市长
7156foe               n.敌人，宿敌
7157wrong             a. 错的ad. 错误地，不正确地n. 错误v. 委屈
7158wagon             n. 运货马车，运货车；敞蓬车厢
7159regularly         ad.有规律地
7160layer             n. 层
